DATE,ACCLASS,INJURY,ACCNUM
2014/08/17,Non-Fatal Injury,Minimal,4
2014/08/17,Non-Fatal Injury,None,23
2014/08/18,Fatal,Fatal,1
2014/08/18,Fatal,Minimal,1
2014/08/18,Fatal,None,1
2014/08/19,Non-Fatal Injury,Major,2
2014/08/19,Non-Fatal Injury,None,2
2014/08/20,Fatal,Fatal,1
2014/08/20,Fatal,Major,1
2014/08/20,Fatal,None,1
2014/08/22,Non-Fatal Injury,Major,2
2014/08/22,Non-Fatal Injury,None,2
2014/08/26,Non-Fatal Injury,Major,1
2014/08/26,Non-Fatal Injury,None,1
2014/08/27,Non-Fatal Injury,Major,2
2014/08/27,Non-Fatal Injury,Minimal,1
2014/08/27,Non-Fatal Injury,None,2
2014/08/29,Non-Fatal Injury,Major,3
2014/08/29,Non-Fatal Injury,None,3
2014/08/30,Fatal,Fatal,1
2014/08/30,Fatal,None,1
2014/08/30,Non-Fatal Injury,Major,4
2014/08/30,Non-Fatal Injury,Minimal,1
2014/08/30,Non-Fatal Injury,None,5
2014/08/31,Non-Fatal Injury,Major,1
2014/08/31,Non-Fatal Injury,None,1
2014/09/01,Fatal,Fatal,1
2014/09/01,Fatal,None,1
2014/09/03,Non-Fatal Injury,Major,1
2014/09/03,Non-Fatal Injury,None,1
2014/09/04,Non-Fatal Injury,Major,1
2014/09/04,Non-Fatal Injury,None,1
2014/09/06,Non-Fatal Injury,Major,4
2014/09/06,Non-Fatal Injury,Minor,2
2014/09/06,Non-Fatal Injury,None,2
2014/09/07,Non-Fatal Injury,Major,2
2014/09/07,Non-Fatal Injury,None,3
2014/09/08,Non-Fatal Injury,Major,1
2014/09/09,Non-Fatal Injury,Major,1
2014/09/09,Non-Fatal Injury,None,1
2014/09/10,Fatal,Fatal,1
2014/09/10,Fatal,None,1
2014/09/10,Non-Fatal Injury,Major,2
2014/09/10,Non-Fatal Injury,None,2
2014/09/11,Non-Fatal Injury,Major,1
2014/09/11,Non-Fatal Injury,None,1
2014/09/14,Non-Fatal Injury,Major,1
2014/09/14,Non-Fatal Injury,Minor,1
2014/09/15,Non-Fatal Injury,Major,2
2014/09/15,Non-Fatal Injury,Minimal,6
2014/09/15,Non-Fatal Injury,Minor,1
2014/09/15,Non-Fatal Injury,None,2
2014/09/16,Non-Fatal Injury,Major,1
2014/09/17,Non-Fatal Injury,Major,1
2014/09/17,Non-Fatal Injury,None,1
2014/09/18,Fatal,Fatal,1
2014/09/18,Fatal,None,1
2014/09/20,Non-Fatal Injury,Major,1
2014/09/21,Non-Fatal Injury,Major,2
2014/09/21,Non-Fatal Injury,None,2
2014/09/22,Fatal,Fatal,1
2014/09/22,Fatal,None,1
2014/09/24,Non-Fatal Injury,Major,2
2014/09/25,Non-Fatal Injury,Major,1
2014/09/25,Non-Fatal Injury,None,1
2014/09/26,Non-Fatal Injury,Major,2
2014/09/26,Non-Fatal Injury,None,2
2014/09/28,Non-Fatal Injury,Major,1
2014/09/29,Non-Fatal Injury,Major,1
2014/09/29,Non-Fatal Injury,Minimal,1
2014/09/29,Non-Fatal Injury,None,1
2014/09/30,Fatal,Fatal,1
2014/09/30,Fatal,None,1
2014/09/30,Non-Fatal Injury,Major,1
2014/09/30,Non-Fatal Injury,Minor,1
2014/10/01,Fatal,Fatal,1
2014/10/02,Non-Fatal Injury,Major,1
2014/10/02,Non-Fatal Injury,None,6
2014/10/04,Non-Fatal Injury,Major,1
2014/10/04,Non-Fatal Injury,None,5
2014/10/07,Non-Fatal Injury,Major,1
2014/10/07,Non-Fatal Injury,None,1
2014/10/08,Non-Fatal Injury,Major,1
2014/10/09,Fatal,Fatal,2
2014/10/09,Fatal,None,2
2014/10/09,Non-Fatal Injury,Major,1
2014/10/09,Non-Fatal Injury,None,1
2014/10/10,Non-Fatal Injury,Major,1
2014/10/10,Non-Fatal Injury,None,1
2014/10/11,Fatal,Fatal,1
2014/10/11,Fatal,None,1
2014/10/12,Non-Fatal Injury,Major,1
2014/10/12,Non-Fatal Injury,Minimal,1
2014/10/12,Non-Fatal Injury,None,4
2014/10/14,Non-Fatal Injury,Major,2
2014/10/14,Non-Fatal Injury,None,2
2014/10/16,Fatal,Fatal,1
2014/10/16,Fatal,None,1
2014/10/16,Non-Fatal Injury,Major,1
2014/10/16,Non-Fatal Injury,None,1
2014/10/20,Non-Fatal Injury,Major,2
2014/10/20,Non-Fatal Injury,None,2
2014/10/21,Non-Fatal Injury,Major,2
2014/10/21,Non-Fatal Injury,Minimal,2
2014/10/21,Non-Fatal Injury,None,1
2014/10/22,Non-Fatal Injury,Major,2
2014/10/22,Non-Fatal Injury,None,3
2014/10/23,Non-Fatal Injury,Major,1
2014/10/23,Non-Fatal Injury,None,1
2014/10/24,Non-Fatal Injury,Major,2
2014/10/24,Non-Fatal Injury,Minimal,3
2014/10/24,Non-Fatal Injury,Minor,3
2014/10/24,Non-Fatal Injury,None,3
2014/10/25,Non-Fatal Injury,Major,1
2014/10/25,Non-Fatal Injury,None,1
2014/10/26,Non-Fatal Injury,Major,1
2014/10/26,Non-Fatal Injury,None,3
2014/10/28,Fatal,Fatal,1
2014/10/28,Fatal,None,1
2014/10/30,Non-Fatal Injury,Major,1
2014/10/30,Non-Fatal Injury,None,1
2014/10/31,Non-Fatal Injury,Major,1
2014/10/31,Non-Fatal Injury,None,5
2014/11/02,Non-Fatal Injury,Major,3
2014/11/02,Non-Fatal Injury,None,2
2014/11/04,Fatal,Fatal,1
2014/11/06,Fatal,Fatal,1
2014/11/06,Fatal,Minor,1
2014/11/06,Non-Fatal Injury,Major,2
2014/11/06,Non-Fatal Injury,None,2
2014/11/07,Fatal,Fatal,1
2014/11/07,Fatal,None,1
2014/11/07,Non-Fatal Injury,Major,1
2014/11/07,Non-Fatal Injury,None,1
2014/11/09,Fatal,Fatal,1
2014/11/09,Fatal,Major,2
2014/11/09,Fatal,Minor,7
2014/11/09,Non-Fatal Injury,Major,2
2014/11/09,Non-Fatal Injury,None,1
2014/11/10,Non-Fatal Injury,Major,1
2014/11/10,Non-Fatal Injury,None,1
2014/11/14,Non-Fatal Injury,Major,1
2014/11/14,Non-Fatal Injury,None,1
2014/11/18,Non-Fatal Injury,Major,2
2014/11/18,Non-Fatal Injury,None,2
2014/11/20,Fatal,Fatal,1
2014/11/20,Fatal,None,1
2014/11/21,Fatal,Fatal,1
2014/11/21,Fatal,None,1
2014/11/21,Non-Fatal Injury,Major,1
2014/11/21,Non-Fatal Injury,None,1
2014/11/22,Non-Fatal Injury,Major,2
2014/11/22,Non-Fatal Injury,Minimal,2
2014/11/22,Non-Fatal Injury,Minor,1
2014/11/22,Non-Fatal Injury,None,1
2014/11/24,Fatal,Fatal,2
2014/11/24,Fatal,None,1
2014/11/25,Non-Fatal Injury,Major,1
2014/11/25,Non-Fatal Injury,None,1
2014/11/26,Non-Fatal Injury,Major,2
2014/11/26,Non-Fatal Injury,None,2
2014/11/27,Fatal,Fatal,1
2014/11/27,Fatal,Minimal,1
2014/11/27,Fatal,Minor,1
2014/11/27,Non-Fatal Injury,Major,1
2014/11/28,Non-Fatal Injury,Major,1
2014/11/28,Non-Fatal Injury,Minimal,1
2014/11/28,Non-Fatal Injury,None,1
2014/11/29,Non-Fatal Injury,Major,1
2014/11/29,Non-Fatal Injury,None,1
2014/11/30,Non-Fatal Injury,Major,5
2014/11/30,Non-Fatal Injury,Minimal,1
2014/11/30,Non-Fatal Injury,None,1
2014/12/01,Non-Fatal Injury,Major,1
2014/12/01,Non-Fatal Injury,None,1
2014/12/02,Non-Fatal Injury,Major,2
2014/12/02,Non-Fatal Injury,None,3
2014/12/03,Non-Fatal Injury,Major,1
2014/12/03,Non-Fatal Injury,Minor,1
2014/12/06,Non-Fatal Injury,Major,1
2014/12/06,Non-Fatal Injury,Minor,1
2014/12/07,Fatal,Fatal,1
2014/12/07,Fatal,None,2
2014/12/07,Non-Fatal Injury,Major,2
2014/12/07,Non-Fatal Injury,Minor,1
2014/12/07,Non-Fatal Injury,None,1
2014/12/08,Non-Fatal Injury,Major,2
2014/12/08,Non-Fatal Injury,None,2
2014/12/11,Non-Fatal Injury,Major,1
2014/12/11,Non-Fatal Injury,None,1
2014/12/12,Fatal,Fatal,2
2014/12/12,Fatal,Minimal,1
2014/12/12,Fatal,Minor,1
2014/12/12,Fatal,None,1
2014/12/12,Non-Fatal Injury,Major,1
2014/12/12,Non-Fatal Injury,None,1
2014/12/14,Non-Fatal Injury,Major,1
2014/12/14,Non-Fatal Injury,None,1
2014/12/15,Non-Fatal Injury,Major,1
2014/12/15,Non-Fatal Injury,None,1
2014/12/16,Non-Fatal Injury,Major,3
2014/12/16,Non-Fatal Injury,Minor,1
2014/12/16,Non-Fatal Injury,None,3
2014/12/18,Fatal,Fatal,1
2014/12/18,Fatal,None,2
2014/12/18,Non-Fatal Injury,Major,1
2014/12/18,Non-Fatal Injury,None,1
2014/12/19,Fatal,Fatal,1
2014/12/19,Fatal,None,1
2014/12/19,Non-Fatal Injury,Major,1
2014/12/19,Non-Fatal Injury,None,1
2014/12/20,Non-Fatal Injury,Major,2
2014/12/20,Non-Fatal Injury,Minimal,1
2014/12/20,Non-Fatal Injury,None,4
2014/12/21,Non-Fatal Injury,Major,2
2014/12/21,Non-Fatal Injury,Minimal,1
2014/12/21,Non-Fatal Injury,Minor,1
2014/12/21,Non-Fatal Injury,None,1
2014/12/23,Non-Fatal Injury,Major,2
2014/12/23,Non-Fatal Injury,Minor,1
2014/12/23,Non-Fatal Injury,None,1
2014/12/24,Non-Fatal Injury,Major,2
2014/12/24,Non-Fatal Injury,None,2
2014/12/25,Non-Fatal Injury,Major,1
2014/12/25,Non-Fatal Injury,None,5
2014/12/28,Fatal,Fatal,1
2014/12/28,Fatal,None,4
2014/12/29,Non-Fatal Injury,Major,1
2014/12/29,Non-Fatal Injury,None,1
2015/01/01,Non-Fatal Injury,Major,1
2015/01/01,Non-Fatal Injury,Minor,2
2015/01/02,Non-Fatal Injury,Major,2
2015/01/02,Non-Fatal Injury,Minimal,2
2015/01/02,Non-Fatal Injury,None,4
2015/01/04,Non-Fatal Injury,Major,1
2015/01/04,Non-Fatal Injury,None,1
2015/01/05,Non-Fatal Injury,Major,1
2015/01/05,Non-Fatal Injury,Minor,1
2015/01/05,Non-Fatal Injury,None,1
2015/01/09,Non-Fatal Injury,Major,1
2015/01/09,Non-Fatal Injury,None,1
2015/01/11,Fatal,Fatal,1
2015/01/11,Non-Fatal Injury,Major,1
2015/01/11,Non-Fatal Injury,None,1
2015/01/18,Non-Fatal Injury,Major,1
2015/01/18,Non-Fatal Injury,None,1
2015/01/23,Non-Fatal Injury,Major,2
2015/01/23,Non-Fatal Injury,Minimal,3
2015/01/23,Non-Fatal Injury,Minor,1
2015/01/23,Non-Fatal Injury,None,3
2015/01/25,Fatal,Fatal,1
2015/01/25,Fatal,None,1
2015/01/26,Non-Fatal Injury,Major,1
2015/01/26,Non-Fatal Injury,None,1
2015/01/28,Fatal,Fatal,1
2015/01/28,Fatal,None,1
2015/01/28,Non-Fatal Injury,Major,1
2015/01/28,Non-Fatal Injury,None,1
2015/01/30,Non-Fatal Injury,Major,1
2015/01/30,Non-Fatal Injury,Minimal,4
2015/01/30,Non-Fatal Injury,None,2
2015/02/04,Non-Fatal Injury,Major,1
2015/02/05,Fatal,Fatal,1
2015/02/05,Fatal,None,1
2015/02/06,Non-Fatal Injury,Major,1
2015/02/06,Non-Fatal Injury,None,1
2015/02/07,Non-Fatal Injury,Major,1
2015/02/07,Non-Fatal Injury,None,1
2015/02/09,Non-Fatal Injury,Major,1
2015/02/09,Non-Fatal Injury,None,2
2015/02/13,Fatal,Fatal,1
2015/02/13,Fatal,None,1
2015/02/14,Non-Fatal Injury,Major,1
2015/02/14,Non-Fatal Injury,Minor,1
2015/02/16,Fatal,Fatal,1
2015/02/16,Fatal,None,1
2015/02/16,Non-Fatal Injury,Major,1
2015/02/16,Non-Fatal Injury,None,5
2015/02/18,Fatal,Fatal,1
2015/02/18,Fatal,None,1
2015/02/19,Non-Fatal Injury,Major,1
2015/02/19,Non-Fatal Injury,None,2
2015/02/21,Non-Fatal Injury,Major,1
2015/02/21,Non-Fatal Injury,None,1
2015/02/24,Non-Fatal Injury,Major,2
2015/02/24,Non-Fatal Injury,None,4
2015/03/02,Non-Fatal Injury,Major,1
2015/03/02,Non-Fatal Injury,None,1
2015/03/04,Fatal,Fatal,2
2015/03/04,Fatal,None,2
2015/03/04,Non-Fatal Injury,Major,1
2015/03/04,Non-Fatal Injury,Minimal,2
2015/03/04,Non-Fatal Injury,None,1
2015/03/10,Fatal,Fatal,1
2015/03/10,Fatal,None,1
2015/03/10,Non-Fatal Injury,Major,1
2015/03/10,Non-Fatal Injury,None,2
2015/03/11,Non-Fatal Injury,Major,2
2015/03/11,Non-Fatal Injury,None,4
2015/03/12,Non-Fatal Injury,Major,2
2015/03/12,Non-Fatal Injury,None,2
2015/03/15,Non-Fatal Injury,Major,1
2015/03/15,Non-Fatal Injury,None,2
2015/03/17,Non-Fatal Injury,Major,1
2015/03/17,Non-Fatal Injury,Minimal,1
2015/03/17,Non-Fatal Injury,None,2
2015/03/18,Non-Fatal Injury,Major,1
2015/03/18,Non-Fatal Injury,None,1
2015/03/19,Fatal,Fatal,1
2015/03/19,Fatal,Minor,1
2015/03/19,Fatal,None,1
2015/03/20,Fatal,Fatal,2
2015/03/20,Fatal,None,2
2015/03/20,Non-Fatal Injury,Major,1
2015/03/20,Non-Fatal Injury,None,1
2015/03/23,Non-Fatal Injury,Major,1
2015/03/23,Non-Fatal Injury,None,1
2015/03/27,Fatal,Fatal,1
2015/03/27,Fatal,None,2
2015/03/27,Non-Fatal Injury,Major,1
2015/03/27,Non-Fatal Injury,None,1
2015/03/28,Fatal,Fatal,1
2015/03/28,Fatal,None,1
2015/03/28,Non-Fatal Injury,Major,1
2015/03/28,Non-Fatal Injury,None,1
2015/03/30,Non-Fatal Injury,Major,2
2015/04/01,Fatal,Fatal,1
2015/04/01,Non-Fatal Injury,Major,1
2015/04/01,Non-Fatal Injury,Minimal,1
2015/04/01,Non-Fatal Injury,Minor,1
2015/04/02,Non-Fatal Injury,Major,1
2015/04/02,Non-Fatal Injury,None,2
2015/04/03,Non-Fatal Injury,Major,2
2015/04/03,Non-Fatal Injury,Minimal,1
2015/04/03,Non-Fatal Injury,None,12
2015/04/04,Fatal,Fatal,1
2015/04/04,Fatal,None,1
2015/04/04,Non-Fatal Injury,Major,1
2015/04/04,Non-Fatal Injury,Minor,1
2015/04/04,Non-Fatal Injury,None,1
2015/04/05,Non-Fatal Injury,Major,1
2015/04/05,Non-Fatal Injury,None,1
2015/04/07,Non-Fatal Injury,Major,1
2015/04/07,Non-Fatal Injury,None,1
2015/04/08,Non-Fatal Injury,Major,1
2015/04/08,Non-Fatal Injury,None,1
2015/04/10,Non-Fatal Injury,Major,3
2015/04/10,Non-Fatal Injury,None,3
2015/04/13,Fatal,Fatal,1
2015/04/13,Fatal,None,1
2015/04/14,Non-Fatal Injury,Major,1
2015/04/15,Non-Fatal Injury,Major,1
2015/04/15,Non-Fatal Injury,None,1
2015/04/16,Non-Fatal Injury,Major,1
2015/04/16,Non-Fatal Injury,None,1
2015/04/18,Non-Fatal Injury,Major,1
2015/04/18,Non-Fatal Injury,Minor,1
2015/04/18,Non-Fatal Injury,None,1
2015/04/20,Fatal,Fatal,1
2015/04/20,Fatal,None,3
2015/04/20,Non-Fatal Injury,Major,1
2015/04/20,Non-Fatal Injury,Minimal,3
2015/04/20,Non-Fatal Injury,None,1
2015/04/22,Non-Fatal Injury,Major,3
2015/04/22,Non-Fatal Injury,Minimal,1
2015/04/22,Non-Fatal Injury,None,3
2015/04/23,Non-Fatal Injury,Major,2
2015/04/23,Non-Fatal Injury,None,2
2015/04/24,Non-Fatal Injury,Major,3
2015/04/24,Non-Fatal Injury,None,2
2015/04/27,Non-Fatal Injury,Major,1
2015/04/27,Non-Fatal Injury,Minimal,3
2015/04/29,Non-Fatal Injury,Major,1
2015/04/29,Non-Fatal Injury,None,1
2015/04/30,Non-Fatal Injury,Major,1
2015/04/30,Non-Fatal Injury,Minimal,1
2015/04/30,Non-Fatal Injury,Minor,1
2015/05/05,Non-Fatal Injury,Major,1
2015/05/05,Non-Fatal Injury,Minimal,1
2015/05/05,Non-Fatal Injury,None,2
2015/05/06,Non-Fatal Injury,Major,1
2015/05/06,Non-Fatal Injury,Minor,1
2015/05/07,Fatal,Fatal,1
2015/05/07,Fatal,Major,1
2015/05/07,Non-Fatal Injury,Major,4
2015/05/07,Non-Fatal Injury,None,1
2015/05/10,Non-Fatal Injury,Major,2
2015/05/10,Non-Fatal Injury,None,2
2015/05/12,Non-Fatal Injury,Major,1
2015/05/12,Non-Fatal Injury,Minimal,1
2015/05/13,Fatal,Fatal,1
2015/05/13,Fatal,None,1
2015/05/14,Non-Fatal Injury,Major,2
2015/05/14,Non-Fatal Injury,None,3
2015/05/15,Non-Fatal Injury,Major,1
2015/05/15,Non-Fatal Injury,None,1
2015/05/16,Fatal,Fatal,1
2015/05/16,Fatal,None,2
2015/05/16,Non-Fatal Injury,Major,1
2015/05/16,Non-Fatal Injury,None,4
2015/05/19,Fatal,Fatal,1
2015/05/19,Fatal,Minimal,1
2015/05/20,Non-Fatal Injury,Major,2
2015/05/20,Non-Fatal Injury,Minor,1
2015/05/20,Non-Fatal Injury,None,2
2015/05/21,Non-Fatal Injury,Major,2
2015/05/21,Non-Fatal Injury,None,3
2015/05/22,Fatal,Fatal,1
2015/05/22,Fatal,Minor,2
2015/05/22,Fatal,None,1
2015/05/22,Non-Fatal Injury,Major,1
2015/05/22,Non-Fatal Injury,None,3
2015/05/23,Non-Fatal Injury,Major,1
2015/05/23,Non-Fatal Injury,None,1
2015/05/24,Non-Fatal Injury,Major,1
2015/05/25,Non-Fatal Injury,Major,2
2015/05/25,Non-Fatal Injury,None,1
2015/05/26,Non-Fatal Injury,Major,1
2015/05/26,Non-Fatal Injury,Minimal,1
2015/05/26,Non-Fatal Injury,None,1
2015/05/27,Fatal,Fatal,1
2015/05/28,Non-Fatal Injury,Major,1
2015/05/28,Non-Fatal Injury,None,1
2015/05/29,Non-Fatal Injury,Major,3
2015/05/29,Non-Fatal Injury,None,2
2015/05/30,Non-Fatal Injury,Major,1
2015/05/30,Non-Fatal Injury,None,1
2015/05/31,Fatal,Fatal,1
2015/05/31,Fatal,None,1
2015/05/31,Non-Fatal Injury,Major,1
2015/05/31,Non-Fatal Injury,None,1
2015/06/02,Fatal,Fatal,1
2015/06/02,Fatal,Minor,1
2015/06/02,Fatal,None,1
2015/06/02,Non-Fatal Injury,Major,1
2015/06/02,Non-Fatal Injury,None,1
2015/06/03,Non-Fatal Injury,Major,3
2015/06/03,Non-Fatal Injury,None,2
2015/06/04,Non-Fatal Injury,Major,3
2015/06/04,Non-Fatal Injury,None,2
2015/06/07,Non-Fatal Injury,Major,3
2015/06/07,Non-Fatal Injury,None,1
2015/06/08,Non-Fatal Injury,Major,1
2015/06/08,Non-Fatal Injury,None,1
2015/06/09,Non-Fatal Injury,Major,3
2015/06/09,Non-Fatal Injury,None,4
2015/06/11,Fatal,Fatal,2
2015/06/11,Fatal,Major,2
2015/06/11,Fatal,Minor,2
2015/06/11,Fatal,None,2
2015/06/12,Non-Fatal Injury,Major,2
2015/06/12,Non-Fatal Injury,Minor,1
2015/06/12,Non-Fatal Injury,None,1
2015/06/13,Fatal,Fatal,2
2015/06/13,Fatal,None,1
2015/06/13,Non-Fatal Injury,Major,1
2015/06/13,Non-Fatal Injury,None,2
2015/06/14,Non-Fatal Injury,Major,1
2015/06/14,Non-Fatal Injury,Minor,1
2015/06/14,Non-Fatal Injury,None,1
2015/06/16,Non-Fatal Injury,Major,4
2015/06/16,Non-Fatal Injury,None,4
2015/06/17,Non-Fatal Injury,Major,1
2015/06/17,Non-Fatal Injury,None,3
2015/06/20,Non-Fatal Injury,Major,1
2015/06/20,Non-Fatal Injury,None,1
2015/06/22,Non-Fatal Injury,Major,1
2015/06/22,Non-Fatal Injury,None,1
2015/06/24,Non-Fatal Injury,Major,1
2015/06/26,Fatal,Fatal,1
2015/06/26,Fatal,None,1
2015/06/26,Non-Fatal Injury,Major,2
2015/06/26,Non-Fatal Injury,None,3
2015/06/28,Non-Fatal Injury,Major,1
2015/06/28,Non-Fatal Injury,Minor,2
2015/06/29,Non-Fatal Injury,Major,1
2015/06/29,Non-Fatal Injury,Minimal,1
2015/06/29,Non-Fatal Injury,None,1
2015/06/30,Non-Fatal Injury,Major,1
2015/06/30,Non-Fatal Injury,None,1
2015/07/01,Non-Fatal Injury,Major,5
2015/07/01,Non-Fatal Injury,Minimal,1
2015/07/01,Non-Fatal Injury,Minor,1
2015/07/01,Non-Fatal Injury,None,3
2015/07/02,Non-Fatal Injury,Major,1
2015/07/02,Non-Fatal Injury,None,2
2015/07/04,Non-Fatal Injury,Major,1
2015/07/04,Non-Fatal Injury,Minor,1
2015/07/04,Non-Fatal Injury,None,1
2015/07/06,Fatal,Fatal,1
2015/07/06,Fatal,Minimal,1
2015/07/06,Fatal,Minor,1
2015/07/09,Non-Fatal Injury,Major,1
2015/07/09,Non-Fatal Injury,None,2
2015/07/10,Non-Fatal Injury,Major,2
2015/07/10,Non-Fatal Injury,None,3
2015/07/12,Non-Fatal Injury,Major,1
2015/07/12,Non-Fatal Injury,None,1
2015/07/14,Fatal,Fatal,1
2015/07/14,Fatal,None,1
2015/07/15,Non-Fatal Injury,Major,2
2015/07/15,Non-Fatal Injury,None,4
2015/07/16,Non-Fatal Injury,Major,1
2015/07/16,Non-Fatal Injury,None,5
2015/07/17,Non-Fatal Injury,Major,3
2015/07/17,Non-Fatal Injury,None,4
2015/07/18,Non-Fatal Injury,Major,1
2015/07/18,Non-Fatal Injury,Minor,2
2015/07/18,Non-Fatal Injury,None,1
2015/07/20,Non-Fatal Injury,Major,1
2015/07/20,Non-Fatal Injury,None,1
2015/07/21,Non-Fatal Injury,Major,2
2015/07/21,Non-Fatal Injury,None,7
2015/07/23,Non-Fatal Injury,Major,1
2015/07/23,Non-Fatal Injury,None,2
2015/07/24,Non-Fatal Injury,Major,4
2015/07/24,Non-Fatal Injury,Minor,3
2015/07/24,Non-Fatal Injury,None,2
2015/07/26,Fatal,Fatal,1
2015/07/26,Fatal,None,3
2015/07/27,Non-Fatal Injury,Major,1
2015/07/27,Non-Fatal Injury,None,1
2015/07/31,Non-Fatal Injury,Major,1
2015/07/31,Non-Fatal Injury,None,1
2015/08/01,Non-Fatal Injury,Major,2
2015/08/01,Non-Fatal Injury,None,1
2015/08/04,Fatal,Fatal,1
2015/08/04,Fatal,Minor,1
2015/08/04,Fatal,None,1
2015/08/07,Non-Fatal Injury,Major,2
2015/08/07,Non-Fatal Injury,None,2
2015/08/09,Fatal,Fatal,1
2015/08/09,Fatal,None,1
2015/08/09,Non-Fatal Injury,Major,2
2015/08/09,Non-Fatal Injury,Minimal,4
2015/08/09,Non-Fatal Injury,None,2
2015/08/10,Non-Fatal Injury,Major,1
2015/08/10,Non-Fatal Injury,Minor,2
2015/08/10,Non-Fatal Injury,None,1
2015/08/11,Non-Fatal Injury,Major,3
2015/08/11,Non-Fatal Injury,None,2
2015/08/12,Non-Fatal Injury,Major,2
2015/08/12,Non-Fatal Injury,Minor,1
2015/08/12,Non-Fatal Injury,None,1
2015/08/15,Non-Fatal Injury,Major,3
2015/08/15,Non-Fatal Injury,Minimal,2
2015/08/15,Non-Fatal Injury,None,4
2015/08/16,Fatal,Fatal,2
2015/08/16,Fatal,Major,1
2015/08/16,Fatal,Minimal,2
2015/08/16,Fatal,Minor,1
2015/08/16,Fatal,None,1
2015/08/20,Non-Fatal Injury,Major,2
2015/08/20,Non-Fatal Injury,None,3
2015/08/22,Non-Fatal Injury,Major,3
2015/08/22,Non-Fatal Injury,None,2
2015/08/23,Non-Fatal Injury,Major,3
2015/08/23,Non-Fatal Injury,Minimal,2
2015/08/23,Non-Fatal Injury,None,1
2015/08/24,Fatal,Fatal,1
2015/08/24,Fatal,None,1
2015/08/28,Non-Fatal Injury,Major,1
2015/08/28,Non-Fatal Injury,Minor,2
2015/08/31,Non-Fatal Injury,Major,1
2015/08/31,Non-Fatal Injury,None,1
2015/09/01,Non-Fatal Injury,Major,1
2015/09/01,Non-Fatal Injury,None,1
2015/09/03,Fatal,Fatal,1
2015/09/03,Fatal,None,1
2015/09/05,Fatal,Fatal,1
2015/09/05,Fatal,Major,1
2015/09/05,Non-Fatal Injury,Major,1
2015/09/05,Non-Fatal Injury,Minor,1
2015/09/05,Non-Fatal Injury,None,1
2015/09/06,Fatal,Fatal,1
2015/09/07,Non-Fatal Injury,Major,1
2015/09/07,Non-Fatal Injury,None,2
2015/09/08,Non-Fatal Injury,Major,1
2015/09/08,Non-Fatal Injury,None,1
2015/09/11,Non-Fatal Injury,Major,2
2015/09/11,Non-Fatal Injury,None,4
2015/09/12,Non-Fatal Injury,Major,1
2015/09/12,Non-Fatal Injury,None,3
2015/09/16,Non-Fatal Injury,Major,3
2015/09/16,Non-Fatal Injury,Minimal,1
2015/09/16,Non-Fatal Injury,None,3
2015/09/17,Non-Fatal Injury,Major,1
2015/09/17,Non-Fatal Injury,None,1
2015/09/18,Fatal,Fatal,1
2015/09/18,Fatal,None,1
2015/09/20,Fatal,Fatal,1
2015/09/20,Fatal,Major,2
2015/09/20,Fatal,Minimal,1
2015/09/20,Fatal,Minor,2
2015/09/20,Fatal,None,5
2015/09/22,Fatal,Fatal,1
2015/09/22,Fatal,None,1
2015/09/23,Non-Fatal Injury,Major,3
2015/09/23,Non-Fatal Injury,Minimal,2
2015/09/23,Non-Fatal Injury,None,4
2015/09/24,Fatal,Fatal,1
2015/09/24,Fatal,None,1
2015/09/24,Non-Fatal Injury,Major,3
2015/09/24,Non-Fatal Injury,None,2
2015/09/25,Non-Fatal Injury,Major,2
2015/09/25,Non-Fatal Injury,None,2
2015/09/26,Fatal,Fatal,1
2015/09/26,Fatal,Major,1
2015/09/26,Non-Fatal Injury,Major,1
2015/09/26,Non-Fatal Injury,Minimal,1
2015/09/26,Non-Fatal Injury,Minor,1
2015/09/27,Non-Fatal Injury,Major,3
2015/09/27,Non-Fatal Injury,None,3
2015/09/28,Non-Fatal Injury,Major,1
2015/09/28,Non-Fatal Injury,None,1
2015/09/29,Non-Fatal Injury,Major,3
2015/09/29,Non-Fatal Injury,None,2
2015/09/30,Fatal,Fatal,1
2015/09/30,Fatal,Minor,1
2015/09/30,Fatal,None,1
2015/09/30,Non-Fatal Injury,Major,1
2015/09/30,Non-Fatal Injury,None,1
2015/10/01,Non-Fatal Injury,Major,2
2015/10/01,Non-Fatal Injury,None,2
2015/10/03,Fatal,Fatal,1
2015/10/03,Fatal,Major,1
2015/10/04,Non-Fatal Injury,Major,2
2015/10/04,Non-Fatal Injury,None,2
2015/10/06,Fatal,Fatal,1
2015/10/06,Fatal,Minimal,1
2015/10/06,Non-Fatal Injury,Major,4
2015/10/06,Non-Fatal Injury,None,3
2015/10/07,Non-Fatal Injury,Major,1
2015/10/07,Non-Fatal Injury,Minor,2
2015/10/07,Non-Fatal Injury,None,1
2015/10/08,Non-Fatal Injury,Major,1
2015/10/08,Non-Fatal Injury,None,1
2015/10/09,Non-Fatal Injury,Major,1
2015/10/09,Non-Fatal Injury,Minimal,3
2015/10/09,Non-Fatal Injury,Minor,1
2015/10/09,Non-Fatal Injury,None,2
2015/10/10,Fatal,Fatal,1
2015/10/10,Fatal,None,2
2015/10/11,Non-Fatal Injury,Major,4
2015/10/11,Non-Fatal Injury,Minimal,1
2015/10/11,Non-Fatal Injury,Minor,7
2015/10/11,Non-Fatal Injury,None,4
